fname,bbox,class_id,class_name
06377.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(49), 'x2': np.uint16(709), 'y2': np.uint16(475)}",49,Buick Verano Sedan 2012
06378.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(70), 'x2': np.uint16(471), 'y2': np.uint16(346)}",53,Cadillac Escalade EXT Crew Cab 2007
06379.jpg,"{'x1': np.uint8(209), 'y1': np.uint16(407), 'x2': np.uint16(1863), 'y2': np.uint16(1277)}",144,Jaguar XK XKR 2012
06380.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(22), 'x2': np.uint16(581), 'y2': np.uint16(325)}",160,McLaren MP4-12C Coupe 2012
06381.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(122), 'x2': np.uint16(631), 'y2': np.uint16(411)}",9,Aston Martin V8 Vantage Coupe 2012
06382.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(45), 'x2': np.uint16(557), 'y2': np.uint16(273)}",117,Ford Fiesta Sedan 2012
06383.jpg,"{'x1': np.uint8(35), 'y1': np.uint8(111), 'x2': np.uint16(932), 'y2': np.uint16(599)}",97,Dodge Charger SRT-8 2009
06384.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(131), 'x2': np.uint16(560), 'y2': np.uint16(350)}",101,Ferrari FF Coupe 2012
06385.jpg,"{'x1': np.uint8(65), 'y1': np.uint8(71), 'x2': np.uint16(590), 'y2': np.uint16(441)}",109,Ford Expedition EL SUV 2009
06386.jpg,"{'x1': np.uint8(4), 'y1': np.uint8(106), 'x2': np.uint16(494), 'y2': np.uint16(274)}",55,Chevrolet Corvette Convertible 2012
06387.jpg,"{'x1': np.uint8(53), 'y1': np.uint8(161), 'x2': np.uint16(470), 'y2': np.uint16(322)}",28,BMW 1 Series Coupe 2012
06388.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(35), 'x2': np.uint8(246), 'y2': np.uint8(174)}",5,Acura TSX Sedan 2012
06389.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(50), 'x2': np.uint16(531), 'y2': np.uint8(241)}",141,Infiniti G Coupe IPL 2012
06390.jpg,"{'x1': np.uint8(81), 'y1': np.uint8(107), 'x2': np.uint16(660), 'y2': np.uint16(431)}",189,Toyota 4Runner SUV 2012
06391.jpg,"{'x1': np.uint8(57), 'y1': np.uint16(354), 'x2': np.uint16(967), 'y2': np.uint16(635)}",112,Ford GT Coupe 2006
06392.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(83), 'x2': np.uint16(557), 'y2': np.uint16(317)}",45,Bugatti Veyron 16.4 Convertible 2009
06393.jpg,"{'x1': np.uint8(169), 'y1': np.uint8(255), 'x2': np.uint16(2492), 'y2': np.uint16(1244)}",170,Nissan Juke Hatchback 2012
06394.jpg,"{'x1': np.uint8(46), 'y1': np.uint8(59), 'x2': np.uint16(438), 'y2': np.uint16(325)}",141,Infiniti G Coupe IPL 2012
06395.jpg,"{'x1': np.uint8(54), 'y1': np.uint8(97), 'x2': np.uint16(448), 'y2': np.uint16(278)}",39,Bentley Continental Supersports Conv. Convertible 2012
06396.jpg,"{'x1': np.uint8(23), 'y1': np.uint8(81), 'x2': np.uint16(606), 'y2': np.uint16(423)}",54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
06397.jpg,"{'x1': np.uint8(72), 'y1': np.uint8(13), 'x2': np.uint16(1021), 'y2': np.uint16(610)}",179,Spyker C8 Convertible 2009
06398.jpg,"{'x1': np.uint8(80), 'y1': np.uint8(172), 'x2': np.uint16(951), 'y2': np.uint16(627)}",126,Honda Odyssey Minivan 2012
06399.jpg,"{'x1': np.uint8(10), 'y1': np.uint8(117), 'x2': np.uint16(456), 'y2': np.uint16(330)}",161,Mercedes-Benz 300-Class Convertible 1993
06400.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(57), 'x2': np.uint8(247), 'y2': np.uint8(144)}",143,Isuzu Ascender SUV 2008
06401.jpg,"{'x1': np.uint8(16), 'y1': np.uint16(433), 'x2': np.uint16(1585), 'y2': np.uint16(1072)}",102,Ferrari California Convertible 2012
06402.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(105), 'x2': np.uint16(581), 'y2': np.uint16(433)}",113,Ford F-150 Regular Cab 2012
06403.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(72), 'x2': np.uint16(627), 'y2': np.uint16(423)}",133,Hyundai Veracruz SUV 2012
06404.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(86), 'x2': np.uint16(478), 'y2': np.uint16(305)}",124,HUMMER H3T Crew Cab 2010
06405.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(91), 'x2': np.uint16(601), 'y2': np.uint16(383)}",39,Bentley Continental Supersports Conv. Convertible 2012
06406.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(1), 'x2': np.uint16(1484), 'y2': np.uint16(900)}",3,Acura TL Sedan 2012
06407.jpg,"{'x1': np.uint8(34), 'y1': np.uint8(41), 'x2': np.uint16(624), 'y2': np.uint16(411)}",125,HUMMER H2 SUT Crew Cab 2009
06408.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(95), 'x2': np.uint16(370), 'y2': np.uint8(229)}",139,Hyundai Elantra Touring Hatchback 2012
06409.jpg,"{'x1': np.uint8(14), 'y1': np.uint8(54), 'x2': np.uint16(453), 'y2': np.uint8(197)}",185,Tesla Model S Sedan 2012
06410.jpg,"{'x1': np.uint8(50), 'y1': np.uint8(80), 'x2': np.uint8(223), 'y2': np.uint8(167)}",80,Chrysler Crossfire Convertible 2008
06411.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(30), 'x2': np.uint16(257), 'y2': np.uint8(168)}",38,BMW Z4 Convertible 2012
06412.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(20), 'x2': np.uint8(191), 'y2': np.uint8(99)}",143,Isuzu Ascender SUV 2008
06413.jpg,"{'x1': np.uint8(61), 'y1': np.uint8(93), 'x2': np.uint16(755), 'y2': np.uint16(290)}",152,Lamborghini Gallardo LP 570-4 Superleggera 2012
06414.jpg,"{'x1': np.uint8(34), 'y1': np.uint8(45), 'x2': np.uint16(562), 'y2': np.uint16(345)}",120,GMC Yukon Hybrid SUV 2012
06415.jpg,"{'x1': np.uint8(44), 'y1': np.uint16(318), 'x2': np.uint16(976), 'y2': np.uint16(640)}",171,Nissan 240SX Coupe 1998
06416.jpg,"{'x1': np.uint8(65), 'y1': np.uint8(15), 'x2': np.uint16(468), 'y2': np.uint16(264)}",188,Toyota Corolla Sedan 2012
06417.jpg,"{'x1': np.uint8(105), 'y1': np.uint8(156), 'x2': np.uint16(946), 'y2': np.uint16(536)}",144,Jaguar XK XKR 2012
06418.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(175), 'x2': np.uint16(793), 'y2': np.uint16(547)}",162,Mercedes-Benz C-Class Sedan 2012
06419.jpg,"{'x1': np.uint8(26), 'y1': np.uint8(16), 'x2': np.uint8(244), 'y2': np.uint8(164)}",109,Ford Expedition EL SUV 2009
06420.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(97), 'x2': np.uint16(460), 'y2': np.uint16(316)}",110,Ford Edge SUV 2012
06421.jpg,"{'x1': np.uint8(85), 'y1': np.uint8(141), 'x2': np.uint16(588), 'y2': np.uint16(348)}",161,Mercedes-Benz 300-Class Convertible 1993
06422.jpg,"{'x1': np.uint8(37), 'y1': np.uint8(93), 'x2': np.uint16(608), 'y2': np.uint16(404)}",4,Acura TL Type-S 2008
06423.jpg,"{'x1': np.uint8(31), 'y1': np.uint8(46), 'x2': np.uint16(427), 'y2': np.uint8(255)}",177,Rolls-Royce Phantom Sedan 2012
06424.jpg,"{'x1': np.uint8(61), 'y1': np.uint8(58), 'x2': np.uint16(420), 'y2': np.uint16(290)}",93,Dodge Challenger SRT8 2011
06425.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(99), 'x2': np.uint16(631), 'y2': np.uint16(425)}",138,Hyundai Sonata Sedan 2012
06426.jpg,"{'x1': np.uint8(68), 'y1': np.uint8(167), 'x2': np.uint16(437), 'y2': np.uint16(325)}",34,BMW M3 Coupe 2012
06427.jpg,"{'x1': np.uint8(148), 'y1': np.uint8(47), 'x2': np.uint16(547), 'y2': np.uint16(340)}",182,Suzuki Kizashi Sedan 2012
06428.jpg,"{'x1': np.uint8(79), 'y1': np.uint8(132), 'x2': np.uint16(548), 'y2': np.uint16(378)}",108,Ford Freestar Minivan 2007
06429.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(132), 'x2': np.uint16(513), 'y2': np.uint16(365)}",146,Jeep Wrangler SUV 2012
06430.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(18), 'x2': np.uint8(232), 'y2': np.uint8(173)}",181,Suzuki Aerio Sedan 2007
06431.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(195), 'x2': np.uint16(626), 'y2': np.uint16(435)}",48,Buick Rainier SUV 2007
06432.jpg,"{'x1': np.uint8(41), 'y1': np.uint8(114), 'x2': np.uint16(975), 'y2': np.uint16(670)}",19,Audi TT Hatchback 2011
06433.jpg,"{'x1': np.uint16(257), 'y1': np.uint16(352), 'x2': np.uint16(1332), 'y2': np.uint16(840)}",11,Aston Martin Virage Coupe 2012
06434.jpg,"{'x1': np.uint8(121), 'y1': np.uint8(90), 'x2': np.uint16(838), 'y2': np.uint16(513)}",187,Toyota Camry Sedan 2012
06435.jpg,"{'x1': np.uint8(126), 'y1': np.uint8(80), 'x2': np.uint16(588), 'y2': np.uint16(326)}",148,Jeep Grand Cherokee SUV 2012
06436.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(111), 'x2': np.uint16(388), 'y2': np.uint16(258)}",139,Hyundai Elantra Touring Hatchback 2012
06437.jpg,"{'x1': np.uint8(47), 'y1': np.uint8(23), 'x2': np.uint16(585), 'y2': np.uint16(480)}",119,GMC Savana Van 2012
06438.jpg,"{'x1': np.uint8(52), 'y1': np.uint8(105), 'x2': np.uint16(612), 'y2': np.uint16(327)}",72,Chevrolet Monte Carlo Coupe 2007
06439.jpg,"{'x1': np.uint16(309), 'y1': np.uint8(199), 'x2': np.uint16(1152), 'y2': np.uint16(522)}",144,Jaguar XK XKR 2012
06440.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(135), 'x2': np.uint16(468), 'y2': np.uint16(314)}",181,Suzuki Aerio Sedan 2007
06441.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(15), 'x2': np.uint8(253), 'y2': np.uint8(165)}",76,Chrysler Aspen SUV 2009
06442.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(69), 'x2': np.uint16(477), 'y2': np.uint16(289)}",193,Volvo C30 Hatchback 2012
06443.jpg,"{'x1': np.uint8(34), 'y1': np.uint8(90), 'x2': np.uint16(452), 'y2': np.uint16(352)}",31,BMW 6 Series Convertible 2007
06444.jpg,"{'x1': np.uint8(61), 'y1': np.uint8(118), 'x2': np.uint16(581), 'y2': np.uint16(347)}",67,Chevrolet Malibu Hybrid Sedan 2010
06445.jpg,"{'x1': np.uint8(36), 'y1': np.uint8(122), 'x2': np.uint16(615), 'y2': np.uint16(348)}",114,Ford F-150 Regular Cab 2007
06446.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(22), 'x2': np.uint16(886), 'y2': np.uint16(556)}",122,GMC Canyon Extended Cab 2012
06447.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(174), 'x2': np.uint16(967), 'y2': np.uint16(575)}",76,Chrysler Aspen SUV 2009
06448.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(19), 'x2': np.uint16(347), 'y2': np.uint8(199)}",88,Dodge Sprinter Cargo Van 2009
06449.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(27), 'x2': np.uint8(210), 'y2': np.uint8(112)}",151,Lamborghini Aventador Coupe 2012
06450.jpg,"{'x1': np.uint8(7), 'y1': np.uint8(49), 'x2': np.uint8(255), 'y2': np.uint8(173)}",13,Audi A5 Coupe 2012
06451.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(72), 'x2': np.uint16(602), 'y2': np.uint16(386)}",165,Mercedes-Benz S-Class Sedan 2012
06452.jpg,"{'x1': np.uint16(645), 'y1': np.uint16(281), 'x2': np.uint16(3464), 'y2': np.uint16(2572)}",145,Jeep Patriot SUV 2012
06453.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(175), 'x2': np.uint16(898), 'y2': np.uint16(551)}",10,Aston Martin Virage Convertible 2012
06454.jpg,"{'x1': np.uint8(95), 'y1': np.uint8(86), 'x2': np.uint16(900), 'y2': np.uint16(599)}",138,Hyundai Sonata Sedan 2012
06455.jpg,"{'x1': np.uint8(197), 'y1': np.uint8(97), 'x2': np.uint16(575), 'y2': np.uint16(346)}",132,Hyundai Tucson SUV 2012
06456.jpg,"{'x1': np.uint8(3), 'y1': np.uint8(53), 'x2': np.uint16(419), 'y2': np.uint16(259)}",69,Chevrolet Silverado 2500HD Regular Cab 2012
06457.jpg,"{'x1': np.uint8(120), 'y1': np.uint8(134), 'x2': np.uint16(1060), 'y2': np.uint16(660)}",45,Bugatti Veyron 16.4 Convertible 2009
06458.jpg,"{'x1': np.uint8(65), 'y1': np.uint8(156), 'x2': np.uint16(827), 'y2': np.uint16(447)}",29,BMW 3 Series Sedan 2012
06459.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(68), 'x2': np.uint16(606), 'y2': np.uint16(384)}",68,Chevrolet TrailBlazer SS 2009
06460.jpg,"{'x1': np.uint8(95), 'y1': np.uint8(35), 'x2': np.uint16(553), 'y2': np.uint16(390)}",89,Dodge Journey SUV 2012
06461.jpg,"{'x1': np.uint8(69), 'y1': np.uint8(59), 'x2': np.uint16(582), 'y2': np.uint16(434)}",94,Dodge Durango SUV 2012
06462.jpg,"{'x1': np.uint8(74), 'y1': np.uint8(61), 'x2': np.uint16(584), 'y2': np.uint16(420)}",192,Volkswagen Beetle Hatchback 2012
06463.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(32), 'x2': np.uint8(252), 'y2': np.uint8(168)}",113,Ford F-150 Regular Cab 2012
06464.jpg,"{'x1': np.uint8(5), 'y1': np.uint8(103), 'x2': np.uint16(1019), 'y2': np.uint16(690)}",113,Ford F-150 Regular Cab 2012
06465.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(43), 'x2': np.uint8(221), 'y2': np.uint8(169)}",196,smart fortwo Convertible 2012
06466.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(181), 'x2': np.uint16(992), 'y2': np.uint16(531)}",75,Chevrolet Silverado 1500 Regular Cab 2012
06467.jpg,"{'x1': np.uint8(112), 'y1': np.uint8(149), 'x2': np.uint16(921), 'y2': np.uint16(610)}",46,Bugatti Veyron 16.4 Coupe 2009
06468.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(77), 'x2': np.uint16(262), 'y2': np.uint8(167)}",84,Dodge Caliber Wagon 2007
06469.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(24), 'x2': np.uint8(254), 'y2': np.uint8(155)}",67,Chevrolet Malibu Hybrid Sedan 2010
06470.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(79), 'x2': np.uint16(629), 'y2': np.uint16(375)}",119,GMC Savana Van 2012
06471.jpg,"{'x1': np.uint8(35), 'y1': np.uint8(75), 'x2': np.uint8(216), 'y2': np.uint8(179)}",195,Volvo XC90 SUV 2007
06472.jpg,"{'x1': np.uint8(72), 'y1': np.uint8(14), 'x2': np.uint16(463), 'y2': np.uint16(316)}",166,Mercedes-Benz Sprinter Van 2012
06473.jpg,"{'x1': np.uint8(72), 'y1': np.uint8(69), 'x2': np.uint16(730), 'y2': np.uint16(437)}",158,Maybach Landaulet Convertible 2012
06474.jpg,"{'x1': np.uint8(96), 'y1': np.uint8(81), 'x2': np.uint16(572), 'y2': np.uint16(400)}",140,Hyundai Azera Sedan 2012
06475.jpg,"{'x1': np.uint8(56), 'y1': np.uint8(157), 'x2': np.uint16(590), 'y2': np.uint16(422)}",23,Audi S4 Sedan 2012
06476.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(32), 'x2': np.uint8(250), 'y2': np.uint8(191)}",131,Hyundai Santa Fe SUV 2012
06477.jpg,"{'x1': np.uint8(44), 'y1': np.uint8(40), 'x2': np.uint16(262), 'y2': np.uint8(184)}",83,Dodge Caliber Wagon 2012
06478.jpg,"{'x1': np.uint8(84), 'y1': np.uint8(120), 'x2': np.uint16(560), 'y2': np.uint16(367)}",99,FIAT 500 Abarth 2012
06479.jpg,"{'x1': np.uint8(109), 'y1': np.uint8(118), 'x2': np.uint16(1456), 'y2': np.uint16(1150)}",178,Scion xD Hatchback 2012
06480.jpg,"{'x1': np.uint8(92), 'y1': np.uint8(45), 'x2': np.uint16(534), 'y2': np.uint16(267)}",7,Acura ZDX Hatchback 2012
06481.jpg,"{'x1': np.uint8(84), 'y1': np.uint8(76), 'x2': np.uint16(602), 'y2': np.uint16(414)}",119,GMC Savana Van 2012
06482.jpg,"{'x1': np.uint8(193), 'y1': np.uint8(197), 'x2': np.uint16(1023), 'y2': np.uint16(751)}",167,Mitsubishi Lancer Sedan 2012
06483.jpg,"{'x1': np.uint8(20), 'y1': np.uint8(24), 'x2': np.uint16(636), 'y2': np.uint16(295)}",139,Hyundai Elantra Touring Hatchback 2012
06484.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(11), 'x2': np.uint8(92), 'y2': np.uint8(47)}",123,Geo Metro Convertible 1993
06485.jpg,"{'x1': np.uint8(74), 'y1': np.uint8(106), 'x2': np.uint16(483), 'y2': np.uint16(319)}",10,Aston Martin Virage Convertible 2012
06486.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(38), 'x2': np.uint16(323), 'y2': np.uint16(293)}",29,BMW 3 Series Sedan 2012
06487.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(32), 'x2': np.uint16(609), 'y2': np.uint16(397)}",133,Hyundai Veracruz SUV 2012
06488.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(172), 'x2': np.uint16(536), 'y2': np.uint16(335)}",97,Dodge Charger SRT-8 2009
06489.jpg,"{'x1': np.uint8(190), 'y1': np.uint8(221), 'x2': np.uint16(638), 'y2': np.uint16(419)}",182,Suzuki Kizashi Sedan 2012
06490.jpg,"{'x1': np.uint8(55), 'y1': np.uint8(93), 'x2': np.uint16(608), 'y2': np.uint16(447)}",77,Chrysler Sebring Convertible 2010
06491.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(66), 'x2': np.uint16(409), 'y2': np.uint16(278)}",119,GMC Savana Van 2012
06492.jpg,"{'x1': np.uint8(35), 'y1': np.uint8(85), 'x2': np.uint16(996), 'y2': np.uint16(626)}",176,Rolls-Royce Ghost Sedan 2012
06493.jpg,"{'x1': np.uint8(17), 'y1': np.uint8(95), 'x2': np.uint16(398), 'y2': np.uint16(301)}",128,Honda Accord Coupe 2012
06494.jpg,"{'x1': np.uint16(349), 'y1': np.uint16(402), 'x2': np.uint16(1122), 'y2': np.uint16(817)}",101,Ferrari FF Coupe 2012
06495.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(15), 'x2': np.uint8(246), 'y2': np.uint8(186)}",109,Ford Expedition EL SUV 2009
06496.jpg,"{'x1': np.uint8(43), 'y1': np.uint8(95), 'x2': np.uint16(585), 'y2': np.uint16(422)}",187,Toyota Camry Sedan 2012
06497.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(95), 'x2': np.uint16(618), 'y2': np.uint16(388)}",126,Honda Odyssey Minivan 2012
06498.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(91), 'x2': np.uint16(380), 'y2': np.uint8(234)}",36,BMW M6 Convertible 2010
06499.jpg,"{'x1': np.uint8(96), 'y1': np.uint8(187), 'x2': np.uint16(566), 'y2': np.uint16(357)}",114,Ford F-150 Regular Cab 2007
06500.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(168), 'x2': np.uint16(535), 'y2': np.uint16(358)}",135,Hyundai Elantra Sedan 2007
06501.jpg,"{'x1': np.uint8(109), 'y1': np.uint8(89), 'x2': np.uint16(467), 'y2': np.uint16(280)}",104,Ferrari 458 Italia Coupe 2012
06502.jpg,"{'x1': np.uint8(9), 'y1': np.uint8(24), 'x2': np.uint8(134), 'y2': np.uint8(102)}",70,Chevrolet Silverado 1500 Classic Extended Cab 2007
06503.jpg,"{'x1': np.uint8(64), 'y1': np.uint8(109), 'x2': np.uint16(395), 'y2': np.uint16(274)}",80,Chrysler Crossfire Convertible 2008
06504.jpg,"{'x1': np.uint8(230), 'y1': np.uint8(218), 'x2': np.uint16(864), 'y2': np.uint16(498)}",161,Mercedes-Benz 300-Class Convertible 1993
06505.jpg,"{'x1': np.uint8(2), 'y1': np.uint8(64), 'x2': np.uint16(264), 'y2': np.uint8(198)}",44,Bentley Continental Flying Spur Sedan 2007
06506.jpg,"{'x1': np.uint8(71), 'y1': np.uint8(70), 'x2': np.uint16(418), 'y2': np.uint16(311)}",84,Dodge Caliber Wagon 2007
06507.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(66), 'x2': np.uint16(461), 'y2': np.uint16(272)}",139,Hyundai Elantra Touring Hatchback 2012
06508.jpg,"{'x1': np.uint8(157), 'y1': np.uint16(1187), 'x2': np.uint16(1491), 'y2': np.uint16(2055)}",58,Chevrolet Traverse SUV 2012
06509.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(14), 'x2': np.uint16(275), 'y2': np.uint8(171)}",22,Audi S5 Coupe 2012
06510.jpg,"{'x1': np.uint8(89), 'y1': np.uint8(1), 'x2': np.uint16(342), 'y2': np.uint16(261)}",150,Lamborghini Reventon Coupe 2008
06511.jpg,"{'x1': np.uint8(8), 'y1': np.uint8(26), 'x2': np.uint16(269), 'y2': np.uint8(116)}",82,Daewoo Nubira Wagon 2002
06512.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(79), 'x2': np.uint16(407), 'y2': np.uint8(243)}",67,Chevrolet Malibu Hybrid Sedan 2010
06513.jpg,"{'x1': np.uint8(24), 'y1': np.uint8(76), 'x2': np.uint16(399), 'y2': np.uint16(288)}",65,Chevrolet Avalanche Crew Cab 2012
06514.jpg,"{'x1': np.uint8(13), 'y1': np.uint8(103), 'x2': np.uint16(499), 'y2': np.uint16(281)}",54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
06515.jpg,"{'x1': np.uint8(1), 'y1': np.uint8(1), 'x2': np.uint16(639), 'y2': np.uint16(480)}",12,Audi RS 4 Convertible 2008
06516.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(84), 'x2': np.uint16(478), 'y2': np.uint16(307)}",3,Acura TL Sedan 2012
06517.jpg,"{'x1': np.uint8(115), 'y1': np.uint8(54), 'x2': np.uint16(666), 'y2': np.uint16(425)}",169,Nissan NV Passenger Van 2012
06518.jpg,"{'x1': np.uint8(133), 'y1': np.uint16(431), 'x2': np.uint16(1962), 'y2': np.uint16(1072)}",7,Acura ZDX Hatchback 2012
06519.jpg,"{'x1': np.uint8(165), 'y1': np.uint8(151), 'x2': np.uint16(1480), 'y2': np.uint16(1292)}",170,Nissan Juke Hatchback 2012
06520.jpg,"{'x1': np.uint8(6), 'y1': np.uint8(53), 'x2': np.uint16(448), 'y2': np.uint16(263)}",44,Bentley Continental Flying Spur Sedan 2007
06521.jpg,"{'x1': np.uint8(39), 'y1': np.uint8(93), 'x2': np.uint16(540), 'y2': np.uint8(229)}",103,Ferrari 458 Italia Convertible 2012
06522.jpg,"{'x1': np.uint8(29), 'y1': np.uint8(72), 'x2': np.uint16(982), 'y2': np.uint16(674)}",132,Hyundai Tucson SUV 2012
06523.jpg,"{'x1': np.uint8(86), 'y1': np.uint8(77), 'x2': np.uint16(423), 'y2': np.uint16(257)}",175,Rolls-Royce Phantom Drophead Coupe Convertible 2012
06524.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(158), 'x2': np.uint16(1012), 'y2': np.uint16(663)}",171,Nissan 240SX Coupe 1998
06525.jpg,"{'x1': np.uint8(135), 'y1': np.uint8(73), 'x2': np.uint16(609), 'y2': np.uint16(365)}",73,Chevrolet Malibu Sedan 2007
06526.jpg,"{'x1': np.uint8(62), 'y1': np.uint8(81), 'x2': np.uint16(467), 'y2': np.uint16(318)}",150,Lamborghini Reventon Coupe 2008
06527.jpg,"{'x1': np.uint8(45), 'y1': np.uint8(71), 'x2': np.uint16(465), 'y2': np.uint16(335)}",138,Hyundai Sonata Sedan 2012
06528.jpg,"{'x1': np.uint8(51), 'y1': np.uint8(95), 'x2': np.uint16(625), 'y2': np.uint16(472)}",54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
06529.jpg,"{'x1': np.uint8(91), 'y1': np.uint8(74), 'x2': np.uint16(509), 'y2': np.uint8(240)}",11,Aston Martin Virage Coupe 2012
06530.jpg,"{'x1': np.uint8(72), 'y1': np.uint8(73), 'x2': np.uint16(316), 'y2': np.uint8(217)}",8,Aston Martin V8 Vantage Convertible 2012
06531.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(7), 'x2': np.uint8(252), 'y2': np.uint8(182)}",39,Bentley Continental Supersports Conv. Convertible 2012
06532.jpg,"{'x1': np.uint8(255), 'y1': np.uint16(528), 'x2': np.uint16(1451), 'y2': np.uint16(1084)}",170,Nissan Juke Hatchback 2012
06533.jpg,"{'x1': np.uint8(12), 'y1': np.uint8(83), 'x2': np.uint16(627), 'y2': np.uint16(465)}",127,Honda Odyssey Minivan 2007
06534.jpg,"{'x1': np.uint8(21), 'y1': np.uint8(30), 'x2': np.uint16(463), 'y2': np.uint8(244)}",78,Chrysler Town and Country Minivan 2012
06535.jpg,"{'x1': np.uint8(59), 'y1': np.uint8(94), 'x2': np.uint16(477), 'y2': np.uint16(332)}",73,Chevrolet Malibu Sedan 2007
06536.jpg,"{'x1': np.uint8(22), 'y1': np.uint8(30), 'x2': np.uint16(383), 'y2': np.uint8(181)}",21,Audi S5 Convertible 2012
06537.jpg,"{'x1': np.uint8(11), 'y1': np.uint8(7), 'x2': np.uint16(265), 'y2': np.uint8(176)}",69,Chevrolet Silverado 2500HD Regular Cab 2012
06538.jpg,"{'x1': np.uint8(19), 'y1': np.uint8(126), 'x2': np.uint16(598), 'y2': np.uint16(421)}",6,Acura Integra Type R 2001
06539.jpg,"{'x1': np.uint8(28), 'y1': np.uint8(41), 'x2': np.uint16(265), 'y2': np.uint8(198)}",9,Aston Martin V8 Vantage Coupe 2012
06540.jpg,"{'x1': np.uint8(42), 'y1': np.uint8(120), 'x2': np.uint16(591), 'y2': np.uint16(438)}",119,GMC Savana Van 2012
06541.jpg,"{'x1': np.uint8(32), 'y1': np.uint8(61), 'x2': np.uint16(628), 'y2': np.uint16(398)}",69,Chevrolet Silverado 2500HD Regular Cab 2012
06542.jpg,"{'x1': np.uint8(33), 'y1': np.uint8(195), 'x2': np.uint16(990), 'y2': np.uint16(590)}",164,Mercedes-Benz E-Class Sedan 2012
06543.jpg,"{'x1': np.uint8(16), 'y1': np.uint8(39), 'x2': np.uint8(228), 'y2': np.uint8(163)}",162,Mercedes-Benz C-Class Sedan 2012
06544.jpg,"{'x1': np.uint8(18), 'y1': np.uint8(154), 'x2': np.uint16(756), 'y2': np.uint16(426)}",112,Ford GT Coupe 2006
06545.jpg,"{'x1': np.uint8(38), 'y1': np.uint8(89), 'x2': np.uint16(379), 'y2': np.uint16(281)}",21,Audi S5 Convertible 2012
06546.jpg,"{'x1': np.uint8(69), 'y1': np.uint8(166), 'x2': np.uint16(760), 'y2': np.uint16(391)}",22,Audi S5 Coupe 2012
06547.jpg,"{'x1': np.uint8(27), 'y1': np.uint8(153), 'x2': np.uint16(620), 'y2': np.uint16(471)}",70,Chevrolet Silverado 1500 Classic Extended Cab 2007
